wav_filename,transcription_riva,transcription_deepspeech,transcription_aws,transcription_human1,annotator_1,gender_1,audio_language_1,audio_quality_1,additional_notes_1,annotation_id_1,transcription_human2,annotator_2,gender_2,audio_language_2,audio_quality_2,additional_notes_2,annotation_id_2,country,city,station,datetime
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_6.wav,ass that vaccines were being shipped away from a continent that has the lowest vaccination rate in the world,trains were being shipped away from a antient that has in lewes fascination rate in the world,realism that vaccines were being shipped away from a continent that has the lowest vaccination rates in the world,<unknown> that vaccines were being shipped away of our continent that has the lowest vaccination rate in the world,16,Female,English,Okay,,564,<unknown> that vaccines were ashift away from a continent that has the lowest vaccination rate in the world,1,Female,English,Okay,,116,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_20.wav,1 of those he has a long term,1 of these he has a long term,1 of those who has a long term,1 of <unknown> has a long term,2,Female,English,Okay,,661,uh 1 of this she has a a long time,10,Female,English,Okay,,282,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_2.wav,you're getting premium quality monro glucose d is manufactured by brand monroe limited,you are decipimur polity monopoly is manufactured by brand moralised,you're getting premium quality monroe glucose d is manufactured by brand munro ltd,you are getting premium quality <unknown> is manufactured by brand <unknown> limited,4,Female,English,Good,,138,your <unknown> premium quality <unknown> is manufactured by brand <unknown> limited ,16,Female,English,Okay,,539,Nigeria,Abuja,WazobiaFM,2021-08-10T17.55.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_2.wav,that's what we're getting there according to musa fai mama in a statement he said i'm following detentions on the kenya somalia border with content and urge the 2 neighbours to exercise restraint and engage in dialogue in conformity with the ig led process,1 of these he has a long term,that's what we're getting there according to moussa faki mohammed in a statement he said i'm following the tensions on the kenya somalia border with concern and urged the 2 neighbors to exercise restraint and engage in dialogue in conformity with the high guard led process,thats what we are getting into according to musaffaki mahmed in a statement said that i am following the tensions on the kenya somalia border with concern and urged the 2 neighbors to exercise restraint and engage in dialogue and conformity with the  eyeguard led process,20,Male,English,Good,,643,that's what we're getting there according to <unknown> in a statement he said i'm following the tensions on the kenya somalia border with concern and urge the 2 neighbors to exercise restraint and engage in dialogue in conformity with the <unknown> led process,2,Male,English,Good,,569,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
nigeria_lagos_LagosTalks_2021-10-12T10.35.01_17.wav,clearly yes i'm talking about these different minerals and how they benefit your body but because of your current health condition of course it's advisable that you stay away from,clearly yes i'm talking about these different minerals and how they benefit your body but because of your current health condition of course is advisable that you stay away from,clearly yes i'm talking about these different minerals and how they benefit your body but because of your current health condition and of course it's advisable that you stay away from,clearly yes i am talking about this vital minerals and how they benefit your body but because of your current health condition off cause it is advisable that you stay away from,19,Female,English,Good,,472,clearly yes i'm talking about this different minerals and how they benefit your body but because of your current health condition of course it's advisable that you stay away from,11,Female,English,Good,,178,Nigeria,Lagos,LagosTalks,2021-10-12T10.35.01
south_africa_cape_town_CapeTalk_2021-02-12T14.00.01_8.wav,kevin brunt reports it alleged the accused saw a money making opportunity and plotted to defraud the buffalos city municipality out of 10 million rent they managed to transfer 59 million to themselves n p a spokesperson s poon guma says they must lead the municipal council into accepting it was responsible for the transportation of mourners to various venues where memorial services were to be held this matter is coming back on the roll after it was withdrawn in 2019 in order for the investigation to tighten up the loose ends to add more charges around ,given promptly bought it alleged the accused so a money making opportunity and brother to defraud the buffalo sedimentary out of 10 million rand he managed to transfer 5 point 9 million to themselves and bespoke person seen grimaces they misled the municipal council into accepting it was responsible for the transportation of mourners to various venues were memorial services were to be held this matter is coming back on the roll of the twentieth,kevin bryant reports it's alleged the accused saw a money making opportunity and plotted to defraud the buffalo city municipality out of 10 million rand they managed to transfer 59 million to themselves n p a spokesperson saipan guam a says they must lead the municipal council into accepting it was responsible for the transportation of mourners to various venues where memorial services were to be held this matter is coming back on the roll after it was withdrawn in 2019 in order for the investigation to tighten up the loose ends to add more charges,<unknown> prime report it's alleged the accuse so money making opportunity and plotted to defraud the buffalo city municipalities out of r10 million  they managed to transfer 59 million to themselves npa spokesperson sipho ngwema says they misled the municipal council into accepting it was responsible for the transportation of <unknown> to various venues where the memorial services were to be held this <unknown> coming back on the role of <unknown> in 2019 in order for the investigation to <unknown> loose end <unknown> ,16,Male,English,Okay,The audio toward the end was not clear.,522,kevin grant reports it's alleged the accused so a moneymaking opportunity and plotted to destory the buffalo city municipality out of 10 million rand they managed to transfer 59 million to themselves npa spokesperson <unknown> says they led the municipal council into accepting it was responsible for the transportation of mourners to various venues where memorial services were to be held this matter is coming back on the role of <unknown> in 2019 in order for the investigation to tighten up their loose ends to add more charges,12,Male,English,Good,Not Covid related ,211,South Africa,Cape Town,CapeTalk,2021-02-12T14.00.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_12.wav,chat reports just under 5000 confirmed covid 1 9 cases a 100 and 74 deaths ,chad reports just under 5000 confirmed covetin een cases and a 100 and 70 4 death,chad reports just under 5000 confirmed covid19 cases 174 deaths,chad reports just under 5000 confirmed covid 19 cases and 174 deaths,12,Female,English,Good,,267,<unknown> reports just under 5000 confirmed covid 19 cases and 174 deaths,3,Female,English,Okay,,320,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_3.wav,increasingly frequent and deadly jist attacks from a groups including the group to support islam and the muslims the g s i am and the islamic state in the greater sahara or the e i g s the attacks are 1st started in the north near the mali border but have since spread to other regions particularly in the east around 1400 people have died and more than a million have fled their homes and this is already getting the the buka bas are saying that they need more protection and this is what is coming through there the bakin bay citizens want to reinforce the national security after the raid and so on ,increasingly frequent and a deadly judicature from groups including the group or to support islam and the muslims of the g s m and islamic stating the greatest aerate e i g s the attacks of pistareen the male border but if since preached or the regions particularly in the east around 1 1000 4 red people of died in more than immediately home and visiting the boat,increasingly frequent and deadly jihadist attacks from groups including the group to support islam and the muslims of the g s i am and the islamic state in the greater sahara or the e i g s the attacks first started in the north near the mali border but have since spread to other regions particularly in the east around 1400 people have died and more than a million have fled their homes and this is really getting the burkinabe are saying that they need more protection and this is what is coming through the the burkinabe citizens want to reinforce the national security after the raid and so on,increasingly frequent and the deadly <unknown> this attack from groups including the group to support islam and the muslim the gsim and the islamic state in the greatest sahara (eigs) the attacks face started in north near mali border but if since  other region particularly in the east around 1400 people have died and more than a million have fled their homes and this is what the getting burkina base are saying that they need more protection and this is what is coming through there the burkina base citizens want reinforce the national security after <unknown>,10,Male,English,Okay,,271,increasingly frequent and deadly jihadist attacks from groups including the group to support islam and muslims the gsim and the islamic state in the greater sahara or the eigs their attacks first started first in the north near the mali border but have since spread to other regions particularly in the east around 1400 have died and more than a million have fled their homes and this is only getting the burkinese are saying that they need more protection and this is what is coming to there the burkinese citizens want to reinforce the national security after the raiders ,2,Male,English,Good,,670,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
nigeria_ado-ekiti_EktiRadio_2021-10-08T16.40.01_1.wav,the son of chairman busi chapter mr julius olof thanked the national body and the bosman of sanu for their support he assured them that his administration would continue to justify the confidence proposed in him ,the sole chairman was to tutor mister julius hollerin the national body and the best embers of fun for their support he shot them that his administration would continue to justify the confidence reposed in him,the silent chairman breast chapter mr julius olaf thanked the national body and boston members of sun for their support he assured them that his administration will continue to justify the confidence reposed in him,the ssanu chairman westy chapter mr julio <unknown> thanked the national body and the westy members of ssanu for their support <unknown> there is administration would continue to justify the confidence report in im <trunc>,10,Male,English,Good,,194,the salon chairman buesti chapter mister julius olowolafe thanked the national board and the buesti members  of salon for their support and assures them that his administration will continue to justify the confidence reposed in him,6,Male,English,Good,,397,Nigeria,Ado-Ekiti,EktiRadio,2021-10-08T16.40.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_19.wav,uh let's see if you we can take a listen to what macron had to say about the issues of global trade but also the most important aspect of the covet 19 ,let's see if we can take a listen to what macora to say about the issues of a global tread but also the most important aspect of the cove 19,let's see if we can take a listen to what macron had to say about the issues of global trade but also the most important aspect of the covid19,let's see if we can take a listen to what macron had to say about the issues of global trade but also the most important aspect of the covid 19,2,Male,English,Good,,660,let's us see if we can take a list to what macron had to say about a the issues of a global trade <unknown> the most important aspect of the covid19,10,Male,English,Okay,,283,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
nigeria_lagos_NigeriaInfoLagos_2021-02-01T11.55.01_11.wav,you are pretty your phone or not no just partner with us and you start earning every 6 weeks and enjoy,toronto just partner with us and you start and in ever since in an,able to operate your phone or notes no just partner with us and you start earning every 6 weeks and,able to operate your phone or not no! just partner with us and you start earning every 6 weeks [unknown],8,Male,English,Good,,107,put your phone or not no! just partner with us and you start earning every 6 weeks,2,Male,English,Okay,,510,Nigeria,Lagos,NigeriaInfoLagos,2021-02-01T11.55.01
namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_2.wav,getting back to vaccines with namibia said to receive doses of the pfizer vaccine today and some countries having approved their use in 12 to 17 year olds we contacted executive director in the ministry of health and social services ben nn gombe to find out if namibia was considering following suit athe scientists are looking at available information and data to expand,getting back to begins with the mob said to receive doses of the fines of egeneto day and some countries having approved the use in 12 to 17 year old we contacted executive director in the ministry of health and social services been none gombert find out if the media was considering following suit it,getting back to vaccines with namibia set to receive doses of the pfizer vaccine today and some countries having approved their use in 12 to 17 year olds we contacted executive director in the ministry of health and social services ben and gone back to find out if namibia was considering following suit,getting back to vaccines with <unknown> said to receive doses of the pfizer vaccines today and some countries having approved the use in 1217 year old we contacted executive director in the ministry of health and social services in nangombe to find out if they may be considering following suits it has been announced that the scientist are looking for a file report information and data to expand <trunc>,16,Male,English,Okay,,614,getting back to vaccine with <unknown> to received doses of the pfizer vaccine today and some countries having approved day use in 12 to 17 years old we contacted executive director in the ministry of health and social services <unknown> to find out if namibia was considering following suite <unkown> the scientist are looking in available information and data to expand,1,Male,English,Okay,,123,Namibia,Windhoek,OmulungaRadio,2021-09-24T11.30.01
south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_2.wav,the pre trial hearing of suspended a n c secretary general amass corruption matter has been postponed to october he and several other people are accused of involvement in the unlawful 250 million rand as ,the pre 12 hearing of suspended any secretary general a mahala corruption matter has been postponed to october he and several other people are accused of involvement in the unlawful 2 100 and 50 million man as estate der when he was the premier of the free state,the pretrial hearing of suspended a n c secretary general ace marshall's corruption matter has been postponed to october he and several other people are accused of involvement in the unlawful 250 million rand asbestos tender when he was the premiere of the free state,the pretrial hearing of suspended a&c secretary general ace magashule's corruption matter has been postponed to october he and several other people are accused of involvement in the unlawful for 255 million asbestos tender when he was the premier of the free state,2,Female,English,Okay,,31,the pretrial hearing of suspended anc secretary general ace magashule's corruption matter has been postponed to october he and several other people are accused of an involvement on the unlawful r250 million as asbestos tender when he was the premier of the free state ,16,Female,English,Good,,311,South Africa,Durban,EastCoastRadio,2021-08-11T10.00.01
south_africa_cape_town_CapeTalk_2021-02-12T14.00.01_0.wav,so how would you walk this tightrope i have a great deal of sympathy i've said that many times but i think that he could have and should have been,so how would you walk this tito i have a great deal of sympathy i said that many times but i think that he could have and should have been,so how would you walk this tightrope i have a great deal of sympathy i've said that many times but i think that he could have and should have been,so how would you walk this tightrope i have a great deal of sympathy i have said this many times but i think that he could have and should have been,12,Male,English,Good,,219,so how would you walk this <unknown> i have a great deal of sympathy i said that many times but i think that he could have and should have been <trunc>,16,Male,English,Okay,,531,South Africa,Cape Town,CapeTalk,2021-02-12T14.00.01
nigeria_lagos_NigeriaInfoLagos_2021-02-01T11.55.01_2.wav,and they want to be financially free how is that possible you can't be financially free if you depend on just what,and the 1 to be financially free as the possible you can be a mesalliance in just,and they want to be financially free how is that possible you can't be financially free if you depend on just 1,and they want to be financially free how is that possible you can't be financially free if you dependent on just ,19,Female,English,Good,,468,and they want to be financially free how is that possible you can't be financially free if you dependent just on,11,"{""choices"": [""Male"", ""Female""]}",English,Good,,164,Nigeria,Lagos,NigeriaInfoLagos,2021-02-01T11.55.01
south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_14.wav,of it being okay for myself and if and many others that i operate that i speak to or i work with,i would be no care for myself and in many others a outrance do their work with,of it being okay for myself and many others that i operate or that i speak to or that i work with,<unknown> being ok for myself and it and many others that i operate <unknown> to that i work with,15,Female,English,,,318,<trunc> pay for myself and many others that i operate with that i speak to that i work with,2,Female,English,Okay,,167,South Africa,Cape Town,CapeTalk,2021-09-11T05.50.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_7.wav,some potentially good news if you're facing a bit of debt the reserve bank is expected to keep their interest rates on hold this week their meeting on wednesday and should soon announce the new reaper rate,some potentially good news if your facing a bit of death the reserve bank is expected to keep their interest rates on hold the sweet the meeting on wednesday and should soon an answer the new reaper rate,some potentially good news if you're facing a bit of debt the reserve bank is expected to keep their interest rates on hold this week they're meeting on wednesday and should soon announce the new repo rate,some potentially good news if you are facing <unknown> the reserve bank is expected to keep the interest rate on hold this week they are meeting on wednesday and should soon announce the new repo rate ,16,Female,English,Okay,,488,some potentially good news if you're facing but of date the reserve bank is excepting to keep their <unknown> rate on all this week and meeting on wednesday and should soon annonce the <unknown>,1,,,,,15,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_16.wav,western province splits interim assistant coach for the upcoming c s a,it points in tom assistant coach for the oncoming seas,as western province blitz interim assistant coach for the upcoming season,as western's problem splits in terms of assistance coach for the upcoming csa ,16,Male,English,Okay,,336,as <unknow> assistant coach for the oncoming <unknown>,1,Male,English,Okay,,28,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_5.wav,because you don't want to be seen as the 1 in the team who was not doing okay and i think it's that fears while when you're in your team to say i'm actually not being okay today guys i'm actually not cooking when everybody around you is positivesorry posting their positive whats up status or on social media you just see the good vibe only living my best life happening around so quickly can we can we be caught and distracted by not just owning up to habits really your thing so you don't want to be the 1 in the team going i'm not living that base life yeah i'm not the 1 being positive or be seen as being the negative nancy as people refer to itshe just don't want to be seen as that person yeah yeah if you're just joining us this morning we're talking,because you don't want to be seen as the aim the team was not to be no gate and i think it's that you all when you sitting in your time to say i'm not all not doing okanagan acoming where he liborius of persisting that bore to webster or in social meeting you just see the good bys only leaving my best life happening around so quickly can reveal and distracted by the notches on a thawing it be the 1 in the end i'm not living that is sad i not the wild beast all be seen as being the negative man he has been lifetime seen that person if you just joining our cart this morning with talking,because you don't want to be seen as the 1 and the team was not doing okay and i think it's that here as well when you're sitting in your team to say i'm actually not being okay today guys i'm actually not coping when everybody around you is a positive person posting that positive whatsapp status or on social media you just see the good vibes only living my best life happening around so quickly can we can we be caught and distracted but not just owning up to how it really are feeling so you don't want to be the 1 in the team going i'm not living the best life i'm not the 1 being positive or be seen as being the negative nancy as people refer to it you just don't want to be seen as that person yeah if you're just joining us this morning we're talking,because you don't want to be seen as the 1 in the team who is not doing okay yeah and i think it's that fear as well when you're sitting with your team to say i'm actually not doing okay today guys i'm actually not coping  when everything around you is posting their positive whatsapp status or on social media you just see the good vibes only living my best life happening around so quickly can we be caught and distracted from not only <unknown> <> so you don't want to be the 1 on the team going i'm not living that best life i'm not the 1 being positive or being seen as the negative nancy as people refer to it you just don't want to be seen as that person yeah yeah if you're just joining us this morning we're talking,2,Female,English,Okay,,199,um because you don't want to be seen as the 1 in the team who's not doing ok yeah and i think it's that fear as well um when you are sitting in your team to say i'm actually not doing ok today guys i'm actually not coping when everybody around you is <unknown> posting their positive whatsapp status or on social media you just see the good vibes only living my best life happening around so quickly can we can we be caught and distracted by not just owning up to how it will <unknown> so you don't want to be the 1 in the team going i'm not living their  best life i'm not the 1 being positive or be seen as been the negative nancy as people refer to it yeah that's justyou just don't want to be seen as that person yeah yeah if you are just joining us at this morning we are talking,15,,,,,464,South Africa,Cape Town,CapeTalk,2021-09-11T05.50.01
namibia_windhoek_EagleFM_2021-09-25T02.30.02_6.wav,no the sad part is that you know we didn't produce any vaccine right but at the end of the day people are saying hey listen you guys you can't come here and uhyou know just uh go on with your normal passport your your win vaccine passport,in elaboration and now they the said parties that to you now only didn't produce any back in right that at the end of the baby will i saw malison you go so you can't come here and er in er gignimur in a box in passport,now the sad part is that you know we didn't produce any vaccine right but at the end of the day people are saying hey listen you guys you you can't come here and uh you know just go on with your normal passport your you know vaccine passport,"<unknown> uhm uhm  <unknown> no they said <unknown> you know we didn't produce any vaccine right but at the end of the day people are saying ""you guys see you can't come here and uh just go on with your normal passport you know vaccine passport""",11,Male,English,Good,,188,"um um <unknown> um um and now they said <unknown> that you know we didn't produce any vaccines right but uh at the end of the day we will all say ""hey listen you guys you you can't come here and uh you know just go on with your normal passports your you know vaccine passport <trunc>",16,Male,English,Okay,,622,Namibia,Windhoek,EagleFM,2021-09-25T02.30.02
kenya_nairobi_HBRRadio_2021-09-10T04.00.02_1.wav,um samuel oo the proportion of fully vaccinated adults in the country now stands 3 % after more than 820000 that taken their 2 doses by yesterday the uptake of the 2nd dose amongst those who had taken their 1st job stands at 38 % majority b mills 55 percentage while females are at 45 % in see as fred matangi is this morning touring like kpa county to assess the security situation and the ongoing security operation in the area hundreds of families have been displaced from villages in o moran following bandits in recent days that also left at least 8 people dead ,some 10 liberation of folly vaccinated at all imitate no standard 3 percent after more than 8 100 and 20 1000 detain their 2 doses why yesterday the article second or amongst the too had taken the fort tombstones at that the 8 percent majority being miles and 50 5 percent to olefines are at 40 5 per cent entices fred maceration to ring like picotee to assess the security situation and the on wing security operation in the area and red of families of bendelaine from villages in ormaclade attain risen days that also left at least 8 people dead,um samuel latino the proportion of fully vaccinated adults in the country now stands at 3% after more than 820000 had taken their 2 doses by yesterday the uptake of the second dose amongst those who had taken their first job stands at 38% majority being males at 55% while females are at 45% interior cs fred mancini is this morning touring like county to assess the security situation and the ongoing security operation in the area hundreds of families have been displaced from villages in oman following bandit attacks in recent days that also left at least 8 people dead,i'm samuel <unknown> the proportion of fully vaccinated adults in the country now stand at 3 percent after more than 820 1000 had taken their 2 doses by yesterday the uptake of the second dose amongst those who had taken their first jab stands at 38 percent majority being males at 55 percent while females are at 45 percent interior <unknown> is this morning touring laikipia county to assess the security situation and the ongoing security operation in the area hundreds of families have been displaced from villages in omaran following bandit attacks in recent days that also left at least 8 people dead,2,Male,English,Good,,594,i am samuel ochino the proportion of fully vaccinated adults in the country now stands at 3% after more than 820000 had taken their 2 doses by yesterday the uptake of the second dose amongst those who had taken the first jab stands at 38% majority being males at 55% while females are at 45%this morning tourgin the  county  to assess the security situation and the ongoing security operation in the area hundreds of families have been displaced from villages in omorafollowing bandit attacks in recent days that also left  aged people dead,20,Male,English,Good,,556,Kenya,Nairobi,HBRRadio,2021-09-10T04.00.02
nigeria_lagos_LagosTalks_2021-10-12T10.35.01_0.wav,it's necessary for fluid balance nerve transmission and muscle contraction it also has a,it's necessary for free balance natans mission and moss contraction it also has,it's necessary for fluid balance nerve transmission and muscle contraction it also has,it is necessary for freed balance nerve transmission and muscle contraction it also has it,10,Female,English,Good,,154,it's necessary for fluid balance nerve transmission and muscle contraction it also has,6,Female,English,Good,,390,Nigeria,Lagos,LagosTalks,2021-10-12T10.35.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_15.wav,police spokeswoman marriam muso confirmed the incident and said police launched a strategic operation to ensure that children serve safe a safety and rescue 11 people in total were initially kidnapped that's according to a larger but an adult and 2 children were released by the criminals and taken back to the orphanage because 1 child was crying and the other 1 couldn't walk,for lisbon woman are mariano contented the incident and said police launch disrate operation to insure the children salsette safety and a rescue 11 people into a toilinet the according to a large and by tendunt children where elizabeth criminals and taken back to the often age because 1 child was crying in the other 1 couldn't walk,police spokeswoman mariam yusuf confirmed of the incident and said police had launched a strategic operation to ensure the children's safety safety and rescue 11 people in total were initially kidnapped that's according to elijah but an adult and 2 children were elizabeth criminals and taken back to the orphanage because 1 child was crying and the other 1 couldn't walk,police spokeswoman amari youssef confirmed the incident and said police had launched this strategy operation to ensure the children safety and rescue 11 people in total were initially kidnapped according to a larger but in <unknown> 2 children were released by the criminals and taken back to the orphanage because 1 child was crying and the other 1 couldn't walk,2,Male,English,Good,,656,police spokeswoman mariam yusuf confent the incident and said police have launched the strategic operation to ensure the children safe the safety and rescue 11 <unknown> point total were initially kidnapped as according to a larger but daunting 2 children were released whether criminal and taken back to the orphanage because 1 child was crying and the other 1 could not walk,10,Male,English,Okay,,288,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_19.wav,federal government has expressed displeasure over the poison,a government in his pressed displeasure over the ample,the federal government has expressed displeasure over the poison,further government has expressed the displeasure over the <unknown>,16,Female,English,Bad,,542,the federal government has expressed displeasure over the <trunc>,4,Female,English,Good,,141,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_3.wav,western cape's health authorities have released new data on the safety of our covid 1 9 vaccines having already provided exceptional evidence of the vaccine's work than our,as old authorities have released new darter on the safety of our cove 19 vaccines having already provided exceptional evidence of vaccines work then or,the western cape's health authorities have released new data on the safety of our covid19 vaccines having already provided exceptional evidence of the vaccines work then our risk,hello <unknown> health authorities have released new data on the safety of our covid19 vaccines having already provided exceptional evidence that the vaccines work <unknown>,2,Female,English,Good,,147,<unknown> health authorities have released new data on the safety of the covid19 vaccines having already provided exceptional evidence vaccines work the now <trunc>,16,Female,English,Okay,,492,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_12.wav,between the col cut and nitrites and the royal challenges bangalor also will give you an update of that i can tell you ab do is win for a 1st ball duck bold ,between the calcutta nitrates in the royal challenges bengalows or boivin up dear there i can tell you may be able is infra first ball duck bold,between the kolkata knight riders and the royal challengers bangalore so we'll give you an update of that i can tell you a b devils went for a first ball duck bolt,between the <unknown> and <unknown> the royal challengers of bangalore giving an update on that i can tell you <unknown> for a first ball deck bold,2,Male,English,Okay,honestly had no idea what they were saying,59,between the goal cotton <unknown> royal challenges bangalore give me updated data that i can tell you <unknown> win for a first board <unknown> <unknown>,16,Male,English,Bad,,495,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_10.wav,you you mentioned it when we started the conversation around be grateful that you have a job especially in the climate that we find ourselves,you you mean you re restoration vocation of or be grateful that you have a job as befitting with every fine,you mentioned it when we started the conversation around being grateful that you have a job especially in the climate that we find ourselves,you you mentioned it when we started the conversation around be grateful that you have a  job especially in the climate that we find ourselves,15,,,,,321,you mentioned that when we stopped the conversation around being grateful that you have a job especially in the climate that we find ourselves,2,Female,English,Bad,,171,South Africa,Cape Town,CapeTalk,2021-09-11T05.50.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_6.wav,tanzania and president jo pomp mag,does any in president joined ponderously on monday pardoned and over the the the release of 1 1000,tanzanian president john magufuli on monday pardoned and ordered the release of 1000,tanzanian president john magufuli on monday pardoned and ordered the release of 1000,2,Male,English,Good,,520,tanzanian president john pombe  magufuli on monday pardoned an ordered the release of 1000,2,Male,English,Good,,647,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
namibia_windhoek_EagleFM_2021-09-25T02.30.02_2.wav,but how can we learn from the mistakes when the same people went to cry out to say hey listen you guys are not giving us vaccines,but how can we in for my mistakes when the same people willing to cry out to say listen you go and not give us lots,but how can we learn from the mistakes when the same people went to cry out to say hey listen you guys are not giving us vaccines,"but how can we learn from the mistakes from the same people when to cry out to say ""hey you guys don't giving us vaccine""",12,Male,English,Good,,260,"um but how can we learn from the mistakes when the same people went to cry out to say ""hey you guys are not giving us vaccines""",16,Male,English,Good,,605,Namibia,Windhoek,EagleFM,2021-09-25T02.30.02
south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_1.wav,why are you not just being real so even in chickens we started saying to people you're not allowed to use the word fine you're not allowed to use the word okay we need to get to the cracks and the deeper emotions because instead what it does is it allows people to not want to go to that spot of feeling guilty or feeling sad or truly just feeling,something that isn't so and there and wanting somebody to behave in a way that isn't authentic and therefore ,why you're not just being real so even in chickens we started saying to people you're not allowed to use the word fine you're not allowed to use the word okay we need to get to the crux in the deeper emotions because instead what it does is it allows people to not want to go to that spot of feeling guilty or feeling sad or truly just feeling, why are you notice being real so even in chicken's response in saying you're not allowed to use the word fire you're not allowed to use the word okay we need to get approximately 3 motions because we've seen what it does is it allows people to not try and go into that feeling of feeling sad or truly just feeling,12,Female,,Good,Off Topic,201,why you not just been real hmm so even in <unknown>  we started saying to people you are not allowed to use the <unknown>  and you are not allowed to use  <unknown> we need to get to the cracks and the deep emotions because instead wha what it does is that that it allows people to not try to go to that spot of feeling guilty or feeling sad or truly just feeling,15,,,,,497,South Africa,Cape Town,CapeTalk,2021-09-11T05.50.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_7.wav,and the questions about the ability of the country and the defense and security system to stem the terrorist insurgency,and the questions about the ability of the country and the defence of security system stand the terrorist oncertainty,and the questions about the ability of the country and the defense and security systems to stem the terrorist insurgency,and the questions about the ability of the country and the defense and security system to stand the terrorist insurgency,12,Female,English,Good,Not Covid related,296,and the questions about the ability of the country and the defense and security systems extended to terrorists and uncertainties ,3,Female,"{""choices"": [""English"", ""Non-English""]}",Okay,,327,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
nigeria_ado-ekiti_EktiRadio_2021-10-08T16.40.01_5.wav,sag hare has called and non governmental organizations to support the government in health care development for a better humanity he made the appeal at a forum in legos represented by the permanent secretary federal ministry of health aja mamoud maman the military reiterated that government could not develop the health sector without support from well mean nigerians,i had a call and on the mental or the nitiation to support the government in health care development for a better humanity made appeal at the forum in lagos represented by the parent secretary pedro minister of health a large mamma maman the minitarees that government to develop the health factor without support from well mallinger,saggy hannity has called and non governmental organizations to support the government in health care development for a better humanity he made the appeal at the forum in lagos represented by the permanent secretary federal ministry of health a large mahmudiya maman the minister reiterated that government will not develop the health sector without support from well meaning nigerians,<unknown> <unknown> <unknown> ungovernmental organizations to support the government in healthcare development for a better humanity it made appeal at a forum in lagos represented by the permanent secretary federal ministry of health <unknown> mahmuda mamman the minister <unknown> that government could not develop the health sector without support from wellmeaning nigerians,6,Male,English,Good,,393,osagie e hanire <unknown> and nongovernmental organization to support the government in health care development for a better humanity it made upheaval at the forum in lagos represented by the permanent secretary federal ministry of health <unknown> mamuda mamman the minister reiterated that the government could not develop the health sector without support from well many nigerians,10,"{""choices"": [""Male"", ""Other""]}",English,Good,,175,Nigeria,Ado-Ekiti,EktiRadio,2021-10-08T16.40.01
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_2.wav,mr mofa said all levels of government must work together to achieve success in the response to the pandemic which has infected almost 20000 % ,he then most erased all laws of god midmost to work together to achieve success in the response to depend in it which has infected 1 most trenton person,mr mustafa said all levels of government must work together to achieve success in the response to the pandemic which has infected almost 20000 person,mister <unknown> said all levels of governments must work together to achieve success in the response to the pandemic which has infected almost 20000 persons,1,Female,English,Okay,,130,mr mustafa said all levels of government must work together to achieve success in a response to the pandemic which has infected almost 30000 persons ,16,Female,English,Good,,607,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_16.wav,,,um,um,12,Female,English,Okay,,263,uh,3,Female,English,Okay,,314,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
