wav_filename,transcription_riva,transcription_deepspeech,transcription_aws,transcription_human1,annotator_1,gender_1,audio_language_1,audio_quality_1,additional_notes_1,annotation_id_1,transcription_human2,annotator_2,gender_2,audio_language_2,audio_quality_2,additional_notes_2,annotation_id_2,country,city,station,datetime
kenya_nairobi_HBRRadio_2021-04-11T16.20.02_8.wav,to ensure that these cases do not overrun our health care system there is no other wayan to maliza corona,Tastes who not over oreste the is now on the way catalina,"Violence to ensure that these cases do not overrun our health care system, there is no other way to melissa corona.
",vigilance to ensure that the cases do not overrun our healthcare system. There is no other way..Catch..foreign language ...Corona ,20,"{""choices"": [""Male"", ""Female""]}","{""choices"": [""English"", ""Non-English""]}",Good,,553,<UNKNOWN> To ensure that these cases do not overrun our health care system. There is no other way. <UNKNOWN> to <UNKNOWN> corona,2,"{""choices"": [""Male"", ""Female""]}",English,Okay,,599,Kenya,Nairobi,HBRRadio,2021-04-11T16.20.02
rwanda_kigali_RadioRwanda_2021-01-29T03.05.01_1.wav,kuka hig nook najuto saba ko gmt y vi save,No but the boat nearing i do a gunbearer with chardonnette woman to nationalisation of maso,"
",,3,Male,Non-English,Good,,52,<UNKNOWN> ,18,Male,Non-English,Good,,432,Rwanda,Kigali,RadioRwanda,2021-01-29T03.05.01
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_15.wav,i witnessed at the supermarket was a scene of hysteria and footage shared online which showed people flee before the sound of gus shots could be heard,A witness about the supper mates was a saint of hysteria and footsore on line which should be both flee before the son of gothic be heard,"A witness that the supermarket was a scene of hysteria and footage shared online, which showed people fleeing before the sound of gunshots could be heard.
",Our witness at the supermarket was seen of hysteria. Our footage shared online which could be a proof people fleeing before the son of <UNKNOWN> could be heard. ,16,Female,English,Bad,,592,A witness around the supermarket was a scene of hysteria of footage stored online which should be both lean before the sound of gunshot could be heard,12,Female,English,Good,Not Covid Related,256,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
rwanda_kigali_RadioRwanda_2021-01-09T04.25.01_0.wav,chief was the cha baur j cho kim moua oza karka is up gakki avoi bygautama yo nanha chas kohan kim gugark kaia muddu haan nav kaura,She for so tell what to editorial work or he was a deterioration of goes muttereth a bear a carry of gotteridealen the one criminal or to lady rookwood oogaboo no one attached a criminal degradation the four,"Chief Oh yeah Which is Richard?
",<UNKNOWN> ,18,Female,Non-English,Good,,453,,8,,Non-English,,Not transcribed,55,Rwanda,Kigali,RadioRwanda,2021-01-09T04.25.01
rwanda_kigali_RadioRwanda_2021-08-08T20.20.01_1.wav,a little bit more when i mansa mut mga ama is,A bit more wonder of marosin with the manger and miserable,"Uh huh.
",,12,Male,Non-English,Good,,227,<UNKNOWN>,6,Male,Non-English,Good,,369,Rwanda,Kigali,RadioRwanda,2021-08-08T20.20.01
south_africa_durban_VumaFM_2021-02-03T04.00.01_6.wav,the da a believes that the premier needs to take action against his m c and she must be relieved of her duties with immediate effect the investigations need to be concluded as a matter of urgency and not drag on like others since 2009 and monies must be recovered so that the department can focus the energy and monies on providing for the most vulnerable of our community ,The da believes that the primitiae action against his mysian she must be relieved of her duties with immediate effect the investigations need to be concluded as a matron urgency and not drag on like others two thousand and nine and money must be recovered so that the department can focus the energy and money and providing for the most vulnerable of our community,"The D. A. Believes that the premier needs to take action against his M. E. C. And she must be relieved of her duties with immediate effect. The investigations need to be concluded as a matter of urgency and not drag on, like others since 2000 and nine and monies must be recovered so that the department can focus the energy and money's on providing for the most vulnerable of our community.
","the DA believes that the premier needs to take action against his MEC and she must be relieved of her duties with immediate effect. Investigations need to be concluded as a matter of urgency, and not drag on like others since 2009, and monies must be recovered so that the department can focus their energy and monies on providing for the most vulnerable of our <TRUNC>",4,Female,English,Good,,411,"the DA believes that the premier needs to take actions against his <UNKNOWN> and she must be relieved of her duties with the immediate effect. The investigations need to be concluded as a matter of urgency, and not drag on like others since 2009, and monies must be recovered so that the department can focus the energy and monies on providing for the most vulnerable of our community",1,,,,,8,South Africa,Durban,VumaFM,2021-02-03T04.00.01
namibia_windhoek_EagleFM_2021-02-18T00.15.01_3.wav,if it gets spread through the blood it can spread to any part of the body,If he gets spread through the blood it can strike to any part of the body,"If it gets spread through the blood, it can spread to any part of the body.
",If we get straight through the blood it can spread to any part of the body,2,Female,English,Good,,665,If it gift spread through the blood it can spread to any part of the body ,10,Female,English,Okay,,278,Namibia,Windhoek,EagleFM,2021-02-18T00.15.01
nigeria_abeokuta_OgunRadioFM_2021-09-03T11.05.01_6.wav,ass that vaccines were being shipped away from a continent that has the lowest vaccination rate in the world,Trains were being shipped away from a antient that has in lewes fascination rate in the world,"Realism that vaccines were being shipped away from a continent that has the lowest vaccination rates in the world.
",<UNKNOWN> that vaccines were being shipped away of our continent that has the lowest vaccination rate in the world.,16,Female,English,Okay,,564,<UNKNOWN> that vaccines were a-shift away from a continent that has the lowest vaccination rate in the world,1,Female,English,Okay,,116,Nigeria,Abeokuta,OgunRadioFM,2021-09-03T11.05.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_20.wav,one of those he has a long term,One of these he has a long term,"One of those who has a long term.
",One of <UNKNOWN> has a long term,2,Female,English,Okay,,661,"Uh, one of this she has a, a long time",10,Female,English,Okay,,282,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
nigeria_abuja_WazobiaFM_2021-08-10T17.55.01_2.wav,you're getting premium quality monro glucose d is manufactured by brand monroe limited,You are decipimur polity monopoly is manufactured by brand moralised,"You're getting premium quality Monroe glucose D is manufactured by brand Munro LTD.
",you are getting premium quality. <UNKNOWN> is manufactured by brand <UNKNOWN> limited.,4,Female,English,Good,,138,"Your <UNKNOWN> premium quality, <UNKNOWN> is manufactured by brand <UNKNOWN> limited. ",16,Female,English,Okay,,539,Nigeria,Abuja,WazobiaFM,2021-08-10T17.55.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_2.wav,that's what we're getting there according to musa fai mama in a statement he said i'm following detentions on the kenya somalia border with content and urge the two neighbours to exercise restraint and engage in dialogue in conformity with the ig led process,One of these he has a long term,"That's what we're getting there, according to Moussa Faki Mohammed in a statement, he said I'm following the tensions on the kenya Somalia border with concern and urged the two neighbors to exercise restraint and engage in dialogue in conformity with the High Guard led process.
",Thats what we are getting into according to Musaffaki Mahmed in a statement said that I am following the tensions on the Kenya Somalia border with concern and urged the two neighbors to exercise restraint and engage in dialogue and conformity with the  eyeguard led process,20,Male,English,Good,,643,That's what we're getting there according to <UNKNOWN>. In a statement he said I'm following the tensions on the Kenya Somalia border with concern and urge the two neighbors to exercise restraint and engage in dialogue in conformity with the <UNKNOWN> led process,2,Male,English,Good,,569,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
nigeria_lagos_LagosTalks_2021-10-12T10.35.01_17.wav,clearly yes i'm talking about these different minerals and how they benefit your body but because of your current health condition of course it's advisable that you stay away from,Clearly yes i'm talking about these different minerals and how they benefit your body but because of your current health condition of course is advisable that you stay away from,"Clearly, yes, I'm talking about these different minerals and how they benefit your body, but because of your current health condition and of course it's advisable that you stay away from.
","clearly yes, I am talking about this vital minerals and how they benefit your body, but because of your current health condition, off cause it is advisable that you stay away from",19,Female,English,Good,,472,"Clearly yes, I'm talking about this different minerals and how they benefit your body. But, because of your current health condition of course it's advisable that you stay away from",11,Female,English,Good,,178,Nigeria,Lagos,LagosTalks,2021-10-12T10.35.01
south_africa_cape_town_CapeTalk_2021-02-12T14.00.01_8.wav,kevin brunt reports it alleged the accused saw a money making opportunity and plotted to defraud the buffalos city municipality out of 10 million rent they managed to transfer 5.9 million to themselves n p a spokesperson s poon guma says they must lead the municipal council into accepting it was responsible for the transportation of mourners to various venues where memorial services were to be held this matter is coming back on the roll after it was withdrawn in 2019 in order for the investigation to tighten up the loose ends to add more charges around ,Given promptly bought it alleged the accused so a money making opportunity and brother to defraud the buffalo sedimentary out of ten million rand he managed to transfer five point nine million to themselves and bespoke person seen grimaces they misled the municipal council into accepting it was responsible for the transportation of mourners to various venues were memorial services were to be held this matter is coming back on the roll of the twentieth,"Kevin Bryant reports it's alleged the accused saw a money making opportunity and plotted to defraud the Buffalo City municipality out of 10 million Rand. They managed to transfer 5.9 million to themselves. N. P. A spokesperson, SaiPan Guam A, says they must lead the Municipal Council into accepting it was responsible for the transportation of Mourners to various venues where memorial services were to be held. This matter is coming back on the roll after it was withdrawn in 2019 in order for the investigation to tighten up the loose ends to add more charges.
","<UNKNOWN> prime report. It's alleged the accuse so money making opportunity and plotted to defraud the Buffalo city municipalities out of R10 million . They managed to transfer 5.9 million to themselves. NPA spokesperson, Sipho Ngwema, says, they misled the municipal council into accepting. It was responsible for the transportation of <UNKNOWN> to various venues where the memorial services were to be held. This <UNKNOWN> coming back on the role of <UNKNOWN>. In 2019, in order for the investigation to <UNKNOWN> loose end <UNKNOWN> ",16,Male,English,Okay,The audio toward the end was not clear.,522,Kevin Grant reports. It's alleged the accused. So a moneymaking opportunity and plotted to destory the Buffalo city municipality out of 10 million rand. They managed to transfer 5.9 million to themselves. NPA Spokesperson <UNKNOWN> says they led the municipal council into accepting it was responsible for the transportation of mourners to various venues where memorial services were to be held. This matter is coming back on the role of <UNKNOWN> in 2019 in order for the investigation to tighten up their loose ends to add more charges,12,Male,English,Good,Not Covid related ,211,South Africa,Cape Town,CapeTalk,2021-02-12T14.00.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_12.wav,chat reports just under 5000 confirmed covid one nine cases a hundred and 74 deaths ,Chad reports just under five thousand confirmed covetin een cases and a hundred and seventy four death,"Chad reports just under 5000 confirmed COVID-19 cases 174 deaths.
",Chad reports just under 5000 confirmed Covid19 cases and 174 deaths,12,Female,English,Good,,267,<UNKNOWN> reports just under 5000 confirmed COVID 19 cases and 174 deaths,3,Female,English,Okay,,320,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
namibia_windhoek_EagleFM_2021-06-07T03.45.01_3.wav,increasingly frequent and deadly jist attacks from a groups including the group to support islam and the muslims the g s i am and the islamic state in the greater sahara or the e i g s the attacks are 1st started in the north near the mali border but have since spread to other regions particularly in the east around 1400 people have died and more than a million have fled their homes and this is already getting the the buka bas are saying that they need more protection and this is what is coming through there the bakin bay citizens want to reinforce the national security after the raid and so on ,Increasingly frequent and a deadly judicature from groups including the group or to support islam and the muslims of the g s m and islamic stating the greatest aerate e i g s the attacks of pistareen the male border but if since preached or the regions particularly in the east around one thousand four red people of died in more than immediately home and visiting the boat,"increasingly frequent and deadly jihadist attacks from groups including the group to support Islam and the Muslims of the G. S. I. Am, and the Islamic state in the greater Sahara or the E i G. S. The attacks first started in the north, near the mali border, but have since spread to other regions, particularly in the east. Around 1400 people have died and more than a million have fled their homes. And this is really getting the Burkinabe are saying that they need more protection and this is what is coming through. The the Burkinabe citizens want to reinforce the national security after the raid and so on.
","Increasingly frequent and the deadly <UNKNOWN> this attack from groups including the group to support Islam and the Muslim, the GSIM and the Islamic State in the Greatest Sahara (EIGS) the attacks face started in north near Mali border, but if since .. other region particularly in the east around 1,400 people have died and more than a million have fled their homes and this is what the getting Burkina base are saying that they need more protection and this is what is coming through there the Burkina base citizens want reinforce the national security after <UNKNOWN>",10,Male,English,Okay,,271,"Increasingly frequent and deadly jihadist attacks from groups including the group to support Islam and Muslims the GSIM. And the Islamic State in the Greater Sahara or the EIGS. Their attacks first started first in the north near the Mali border, but have since spread to other regions, particularly in the east, around 1400 have died and more than a million have fled their homes. And this is only getting the Burkinese are saying that they need more protection and this is what is coming to there. The Burkinese citizens want to reinforce the national security after the raiders ",2,Male,English,Good,,670,Namibia,Windhoek,EagleFM,2021-06-07T03.45.01
rwanda_kigali_KTRadio_2021-04-16T09.50.01_11.wav,we get from googlemana now we had karmas mik christ now,A look at tolopotomy now he epilogue has not only ship a detected the ,"Uh huh.
",<UNKNOWN> ,18,Male,Non-English,Okay,,455,,8,,Non-English,,"Not English, not transcribed",60,Rwanda,Kigali,KTRadio,2021-04-16T09.50.01
nigeria_ado-ekiti_EktiRadio_2021-10-08T16.40.01_1.wav,the son of chairman busi chapter mr. julius olof thanked the national body and the bosman of sanu for their support he assured them that his administration would continue to justify the confidence proposed in him ,The sole chairman was to tutor mister julius hollerin the national body and the best embers of fun for their support he shot them that his administration would continue to justify the confidence reposed in him,"The silent chairman breast chapter, mr Julius Olaf thanked the national body and boston members of Sun for their support. He assured them that his administration will continue to justify the confidence reposed in him.
","The SSANU chairman westy chapter Mr. Julio <UNKNOWN> thanked the national body and the westy members of SSANU, for their support <UNKNOWN> there is administration would continue to justify the confidence report in im <TRUNC>",10,Male,English,Good,,194,The salon chairman Buesti chapter Mister Julius Olowolafe thanked the national board and the Buesti members  of salon for their support and assures them that his administration will continue to justify the confidence reposed in him,6,Male,English,Good,,397,Nigeria,Ado-Ekiti,EktiRadio,2021-10-08T16.40.01
namibia_windhoek_EagleFM_2021-01-27T03.40.02_19.wav,ah let's see if you we can take a listen to what macron had to say about the issues of global trade but also the most important aspect of the covet 19 ,Let's see if we can take a listen to what macora to say about the issues of a global tread but also the most important aspect of the cove nineteen,"Let's see if we can take a listen to what Macron had to say about the issues of global trade, but also the most important aspect of the COVID-19.
","Let's see if we can take a listen to what Macron had to say about the issues of global trade, but also the most important aspect of the covid 19",2,Male,English,Good,,660,"Let's us see if we can take a list to what Macron had to say about a, the issues of a global trade <UNKNOWN> the most important aspect of the COVID-19",10,Male,English,Okay,,283,Namibia,Windhoek,EagleFM,2021-01-27T03.40.02
rwanda_kigali_RadioRwanda_2021-06-06T12.25.01_7.wav,is india ko kan the cityyou you wos,Man is in a nicotian goettingen on dis is to you a situation you with joy,"Isn't any question because I'm gonna want us to cover you with your city?
",<UNKNOWN>,6,Male,Non-English,Good,,379,,12,Male,Non-English,Good,,239,Rwanda,Kigali,RadioRwanda,2021-06-06T12.25.01
rwanda_kigali_RadioRwanda_2021-01-29T03.05.01_9.wav,no maza kawan yeah we kuka ka naia nagura,One more here with no one to come for a nice lad now a,"Yeah.
",,3,Male,Non-English,Good,,44,<UNKNOWN> ,18,Male,Non-English,Good,,424,Rwanda,Kigali,RadioRwanda,2021-01-29T03.05.01
nigeria_lagos_NigeriaInfoLagos_2021-02-01T11.55.01_11.wav,you are pretty your phone or not no just partner with us and you start earning every six weeks and enjoy,Toronto just partner with us and you start and in ever since in an,"Able to operate your phone or notes no just partner with us and you start earning every six weeks and.
","...able to operate your phone or not? No! Just partner with us and you start earning, every 6 weeks. [UNKNOWN]",8,Male,English,Good,,107,put your phone or not. No! Just partner with us and you start earning every six weeks,2,Male,English,Okay,,510,Nigeria,Lagos,NigeriaInfoLagos,2021-02-01T11.55.01
namibia_windhoek_OmulungaRadio_2021-09-24T11.30.01_2.wav,getting back to vaccines with namibia said to receive doses of the pfizer vaccine today and some countries having approved their use in twelve to 17 year olds we contacted executive director in the ministry of health and social services ben nn gombe to find out if namibia was considering following suit athe scientists are looking at available information and data to expand,Getting back to begins with the mob said to receive doses of the fines of egeneto day and some countries having approved the use in twelve to seventeen year old we contacted executive director in the ministry of health and social services been none gombert find out if the media was considering following suit it,"Getting back to vaccines with Namibia set to receive doses of the Pfizer vaccine today, and some countries having approved their use in 12 to 17 year olds, we contacted executive director in the Ministry of Health and Social Services, Ben, and gone back to find out if Namibia was considering following suit.
","Getting back to vaccines with <UNKNOWN> said to receive doses of the Pfizer vaccines today and some countries having approved the use in 12-17 year old, we contacted Executive Director in the Ministry of Health and Social Services in Nangombe to find out if they may be considering following suits. It has been announced that the scientist are looking for a file report information and data to expand <TRUNC>",16,Male,English,Okay,,614,"getting back to vaccine with <UNKNOWN> to received doses of the Pfizer vaccine today and some countries having approved day use in 12 to 17 years old we contacted executive director in the ministry of health and social services <UNKNOWN> to find out if Namibia was considering following suite <UNKOWN> the scientist are looking in available information and data to expand
",1,Male,English,Okay,,123,Namibia,Windhoek,OmulungaRadio,2021-09-24T11.30.01
south_africa_durban_EastCoastRadio_2021-08-11T10.00.01_2.wav,the pre trial hearing of suspended a n c secretary general amass corruption matter has been postponed to october he and several other people are accused of involvement in the unlawful 250 million rand as ,The pre twelve hearing of suspended any secretary general a mahala corruption matter has been postponed to october he and several other people are accused of involvement in the unlawful two hundred and fifty million man as estate der when he was the premier of the free state,"The pretrial hearing of suspended a. N. C. Secretary General Ace Marshall's corruption matter has been postponed to october. He and several other people are accused of involvement in the unlawful 250 million rand asbestos tender when he was the premiere of the Free State.
",The pretrial hearing of suspended A&C secretary general Ace Magashule's corruption matter has been postponed to October. He and several other people are accused of involvement in the unlawful for 255 million asbestos tender when he was the premier of the free state.,2,Female,English,Okay,,31,The pre-trial hearing of suspended ANC secretary general Ace Magashule's corruption matter has been postponed to October. He and several other people are accused of an involvement on the unlawful R250 million as asbestos tender when he was the premier of the Free State. ,16,Female,English,Good,,311,South Africa,Durban,EastCoastRadio,2021-08-11T10.00.01
south_africa_cape_town_CapeTalk_2021-02-12T14.00.01_0.wav,so how would you walk this tightrope i have a great deal of sympathy i've said that many times but i think that he could have and should have been,So how would you walk this tito i have a great deal of sympathy i said that many times but i think that he could have and should have been,"So how would you walk this tightrope? I have a great deal of sympathy, I've said that many times, but I think that he could have and should have been.
",So how would you walk this tightrope. I have a great deal of sympathy. I have said this many times. But I think that he could have and should have been,12,Male,English,Good,,219,"So how would you walk this <UNKNOWN> I have a great deal of sympathy, I said that many times, but I think that he could have and should have been... <TRUNC>",16,Male,English,Okay,,531,South Africa,Cape Town,CapeTalk,2021-02-12T14.00.01
rwanda_kigali_RadioRwanda_2021-01-09T04.25.01_8.wav,aok we have to do ha in y we could go home we go to him him ki aa kazim bi ta,We without to do high neatly to rome or in gramatical possibly a him the matron,"We have to do high go go go!
",<UNKNOWN> ,18,Male,Non-English,Good,,445,,12,Male,Non-English,Good,,248,Rwanda,Kigali,RadioRwanda,2021-01-09T04.25.01
kenya_nairobi_HBRRadio_2021-04-11T16.20.02_0.wav,so boy playing with the toll a make a moviewho dripped below it couple hundred in some jewelry spend 25 or boy ,So putomayo movie subject the blue connie,"So B boy playing with the tools, I bet he make a movie Whoa, whoa, pop drop double louis A couple 100 some jewelry, spent 55 of her booty.
",<UNKNOWN> to movie <UNKNOWN> bully <UNKNOWN> jewellery <UNKNOWN>,1,Male,English,Okay,,304,,20,Male,Non-English,Okay,,545,Kenya,Nairobi,HBRRadio,2021-04-11T16.20.02
nigeria_lagos_NigeriaInfoLagos_2021-02-01T11.55.01_2.wav,and they want to be financially free how is that possible you can't be financially free if you depend on just what,And the one to be financially free as the possible you can be a mesalliance in just,"And they want to be financially free, How is that possible? You can't be financially free if you depend on just one.
","And they want to be financially free, how is that possible? You can't be financially free if you dependent on just ",19,Female,English,Good,,468,"And they want to be financially free, how is that possible? You can't be financially free if you dependent just on",11,"{""choices"": [""Male"", ""Female""]}",English,Good,,164,Nigeria,Lagos,NigeriaInfoLagos,2021-02-01T11.55.01
south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_14.wav,of it being okay for myself and if and many others that i operate that i speak to or i work with,I would be no care for myself and in many others a outrance do their work with,"Of it being okay for myself and many others that I operate or that I speak to or that I work with.
",<UNKNOWN> being OK for myself and it and many others that I operate <UNKNOWN> to that I work with,15,Female,English,,,318,<TRUNC> pay for myself and many others that I operate with that I speak to that I work with,2,Female,English,Okay,,167,South Africa,Cape Town,CapeTalk,2021-09-11T05.50.01
kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_14.wav,yeah yeah a qu aki like in my mexican to gran kana wangal andaman a culture of la and bain jena,Yeah yeah i do accadian contamination to granada on adiantum a maniacal plan ambition and an,"Yeah, yeah. Occupant there like in the south, admiring a mexican gang, Kiyonga wangari and become a man in a chair of Lonnie and wanda.
",,14,,Non-English,,Not transcribed.,95,<UNKNOWN>,1,Male,Non-English,Good,,349,Kenya,Kitale,RadioSafariFM,2021-08-04T03.45.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_7.wav,some potentially good news if you're facing a bit of debt the reserve bank is expected to keep their interest rates on hold this week their meeting on wednesday and should soon announce the new reaper rate,Some potentially good news if your facing a bit of death the reserve bank is expected to keep their interest rates on hold the sweet the meeting on wednesday and should soon an answer the new reaper rate,"Some potentially good news if you're facing a bit of debt, the reserve bank is expected to keep their interest rates on hold this week. They're meeting on Wednesday and should soon announce the new repo rate.
","Some potentially good news if you are facing <UNKNOWN>, the reserve bank is expected to keep the interest rate on hold this week. They are meeting on Wednesday and should soon announce the new repo rate ",16,Female,English,Okay,,488,Some potentially good news if you're facing but of date. The reserve bank is excepting to keep their <UNKNOWN> rate on all this week and meeting on Wednesday and should soon annonce the <UNKNOWN>,1,,,,,15,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
south_africa_cape_town_HeartFM_2021-09-20T15.00.01_16.wav,western province splits interim assistant coach for the upcoming c s a,It points in tom assistant coach for the oncoming seas,"As Western Province Blitz interim assistant coach for the upcoming season.
",As Western's problem splits in terms of assistance coach for the upcoming CSA ,16,Male,English,Okay,,336,As <UNKNOW> assistant coach for the oncoming <UNKNOWN>,1,Male,English,Okay,,28,South Africa,Cape Town,HeartFM,2021-09-20T15.00.01
rwanda_kigali_RadioRwanda_2021-01-09T04.25.01_17.wav,you a ru fun i love there never found it never tell him to kkk tk kirana,And elected a new found it to meetin to prescott congratulate me the part,"I never found it.
",<UNKNOWN> ,18,Male,Non-English,Good,,436,,9,Male,English,Good,,90,Rwanda,Kigali,RadioRwanda,2021-01-09T04.25.01
south_africa_cape_town_CapeTalk_2021-09-11T05.50.01_5.wav,because you don't want to be seen as the one in the team who was not doing okay and i think it's that fears while when you're in your team to say i'm actually not being okay today guys i'm actually not cooking when everybody around you is positivesorry posting their positive whats up status or on social media you just see the good vibe only living my best life happening around so quickly can we can we be caught and distracted by not just owning up to habits really your thing so you don't want to be the one in the team going i'm not living that base life yeah i'm not the one being positive or be seen as being the negative nancy as people refer to itshe just don't want to be seen as that person yeah yeah if you're just joining us this morning we're talking,Because you don't want to be seen as the aim the team was not to be no gate and i think it's that you all when you sitting in your time to say i'm not all not doing okanagan acoming where he liborius of persisting that bore to webster or in social meeting you just see the good bys only leaving my best life happening around so quickly can reveal and distracted by the notches on a thawing it be the one in the end i'm not living that is sad i not the wild beast all be seen as being the negative man he has been lifetime seen that person if you just joining our cart this morning with talking,"because you don't want to be seen as the one and the team was not doing okay. And I think it's that here as well when you're sitting in your team to say I'm actually not being okay today, guys, I'm actually not coping when everybody around you is a positive person posting that positive WhatsApp status or on social media, you just see the good vibes only living my best life happening around so quickly. Can we, can we be caught and distracted, but not just owning up to how it really are feeling So you don't want to be the one in the team going, I'm not living the best life. I'm not the one being positive or be seen as being the negative nancy as people refer to it. You just don't want to be seen as that person. Yeah, if you're just joining us this morning, we're talking.
","Because you don't want to be seen as the one in the team who is not doing okay. Yeah. And I think it's that fear as well, when you're sitting with your team to say, I'm actually not doing okay today guys, I'm actually not coping .. When everything around you is posting their positive WhatsApp status, or on social media, you just see the good vibes only, living my best life, happening around, so quickly can we be caught and distracted from not only <UNKNOWN> <> so you don't want to be the one on the team going, I'm not living that best life, I'm not the one being positive or being seen as the negative Nancy, as people refer to it. You just don't want to be seen as that person. Yeah, yeah, if you're just joining us this morning, we're talking",2,Female,English,Okay,,199,"Um because you don't want to be seen as the one in the team who's not doing ok. Yeah. And I think it's that fear as well um when you are sitting in your team to say, I'm actually not doing OK today guys. I'm actually not coping. When everybody around you is <UNKNOWN> posting their positive WhatsApp status or on social media you just see the good vibes only living my best life happening around, so quickly can we can we be caught and distracted by not just owning up to how it will <UNKNOWN> so you don't want to be the one in the team going I'm not living their  best life I'm not the one being positive or be seen as been the negative Nancy as people refer to it. Yeah that's just..You just don't want to be seen as that person. Yeah yeah. If you are just joining us at this morning we are talking",15,,,,,464,South Africa,Cape Town,CapeTalk,2021-09-11T05.50.01
kenya_kitale_RadioSafariFM_2021-08-04T03.45.01_5.wav,machan and ap shaki marri j kama jib mama kababs end ma,What i'm nautical matter difficult my deposit we were able in the main,"Watch Anna and I wanna be a rock and I just want to marry me.
",,14,,Non-English,,Not transcribed.,71,<UNKNOWN>,1,Male,Non-English,Good,,339,Kenya,Kitale,RadioSafariFM,2021-08-04T03.45.01
namibia_windhoek_EagleFM_2021-09-25T02.30.02_6.wav,no the sad part is that you know we didn't produce any vaccine right but at the end of the day people are saying hey listen you guys you can't come here and ahyou know just ah go on with your normal passport your your win vaccine passport,In elaboration and now they the said parties that to you now only didn't produce any back in right that at the end of the baby will i saw malison you go so you can't come here and er in er gignimur in a box in passport,"Now, the sad part is that, you know, we didn't produce any vaccine, right? But at the end of the day, people are saying, hey listen, you guys, you you can't come here and uh you know, just go on with your normal passport, your, you know, vaccine passport.
","<UNKNOWN> uhm uhm,  <UNKNOWN>, no they said <UNKNOWN> you know. We didn't produce any vaccine right. But at the end of the day people are saying ""you guys, see, you can't come here and uh just go on with your normal passport, you know, vaccine passport.""",11,Male,English,Good,,188,"Um um <UNKNOWN> um um and now they said <UNKNOWN> that you know we didn't produce any vaccines, right? But uh at the end of the day, we will all say ""hey, listen you guys, you, you can't come here and uh, you know just go on with your normal passports, your you know vaccine passport <TRUNC>",16,Male,English,Okay,,622,Namibia,Windhoek,EagleFM,2021-09-25T02.30.02
kenya_nairobi_MeruFM_2021-09-05T15.40.01_7.wav,at a see number alwayskola at way syria jiu nk masina kuma ea too,A illinoisan by to eat in a petunia and he was seen ambling atonement ever to,"At negotiation on either to your answer categoria at the way Syrian and regulation jam bad either to Nicodemus comes to either to.
",,20,Male,Non-English,Good,,635,,2,,Non-English,,,574,Kenya,Nairobi,MeruFM,2021-09-05T15.40.01
rwanda_kigali_KTRadio_2021-04-16T09.50.01_2.wav,hey tradition okay good gosaibi this is kkk hari heb the sanskrit yeah covet no behari ao in gamwas on the british waka yuan aja ai wag chainik jaja,He insisted was where disavowal teachers go let in on imitator is to be for a commission to grease the cabaret discarding a beesands with the air of italy and no military hay alcinous,"Uh go uh go to. Uh huh. Uh huh. How do you have the the sound agenda? Nobody really co uh in Gamba's was and the british are java.
",,8,,Non-English,,Not transcribed,83,,2,,Non-English,,,502,Rwanda,Kigali,KTRadio,2021-04-16T09.50.01
